#{"t_start": 1780229701.4484913, "env_id": "VisionRallyDriving-v0"}
r,l,t
64.978028,23,840.224969
62.916027,23,840.447718
63.977884,23,840.670713
65.4821,23,840.889177
68.161807,22,841.10181
66.413906,23,887.588828
66.678027,22,887.804888
-98.221661,31,888.080457
65.134091,23,888.300671
27.542872,30,888.561287
23.055795,30,935.830846
71.223289,23,936.09229
-99.369255,31,936.404839
67.832505,22,936.621912
-93.165416,31,936.891216
65.491796,22,991.942764
73.584811,22,992.168372
-7.627438,31,992.440605
580.322869,87,993.170811
68.822932,22,993.399932
67.929967,22,1051.862669
-47.992247,23,1052.147426
120.405499,29,1052.493925
70.124882,23,1052.786189
72.214353,22,1053.070671
-94.836294,30,1117.219942
61.907389,22,1117.51576
62.581562,23,1117.830794
-74.646218,30,1118.222825
-40.990394,23,1118.549484
07,27,620.509422
64.234593,23,622.512121
796.278373,88,629.748507
51.412484,23,631.723348
61.576276,25,633.738192
69.187298,23,635.752042
-50.117542,24,637.869418
35.083032,25,640.973715
-108.81462,31,643.376449
65.194621,25,649.098778
-88.423631,24,650.935283
57.655761,24,652.833101
54.442974,22,654.515726
-66.261497,24,656.374164
43.283319,24,658.279099
57.782937,24,660.285562
59.858787,23,662.159515
65.989982,23,663.993991
60.948707,22,665.641567
61.803595,22,667.303902
-67.555745,24,669.266904
66.769472,23,670.999835
59.920424,23,672.737883
51.410709,24,674.509588
-70.725754,28,676.597308
64.051471,22,678.21927
-55.909809,26,680.143334
59.853613,23,681.774955
-73.554472,25,683.595806
-46.130831,25,685.417606
-50.224017,24,687.181987
-147.221536,32,689.561045
66.154172,23,692.283239
-25.514098,34,694.785974
-52.613271,24,696.541411
-2974.081767,172,709.100956
-31.961125,32,711.381392
54.551799,24,713.143441
-52.695401,25,715.01299
47.091255,24,716.71121
-69.835283,27,718.594968
22.507397,31,720.814358
58.135711,23,722.443619
-54.44985,23,724.145509
-53.891689,24,725.858516
-43.306717,23,727.541391
60.334456,23,729.270834
-55.048456,25,731.100318
-1466.017865,180,745.251379
53.795718,24,746.933054
366.356418,89,753.81972
70.588018,22,755.535688
99.809286,31,758.295864
44.781989,24,760.035854
-49.781873,23,761.603716
66.064908,23,763.281346
-174.757266,27,765.36592
64.616714,24,767.366991
50.843728,25,769.392979
-54.021637,26,771.379817
61.488225,24,773.156634
-57.691974,24,774.964889
-0.867603,32,777.304907
56.117497,24,779.131554
48.275384,23,780.78617
-44.676712,24,782.582098
-54.956305,25,784.389101
-52.258863,25,787.344631
-69.479742,25,789.316878
72.097586,24,791.22644
64.058626,24,793.245557
-46.629645,23,795.220881
62.728924,23,797.270861
-7.549818,31,800.001563
56.625131,22,801.921736
-53.111449,25,803.959172
63.169339,23,805.678148
-50.026079,23,811.425122
47.575927,25,813.374962
62.895653,23,815.307791
65.731367,23,817.078972
63.559034,23,818.786763
59.709923,23,820.530835
51.785247,25,822.434978
61.716635,24,824.175044
61.284288,24,825.995191
59.103027,26,828.013735
-47.459723,24,829.767401
67.704893,23,831.540366
100.704682,31,833.786638
-52.372872,23,835.48212
65.111273,23,837.228842
-48.849015,24,839.045098
-56.090836,25,842.051369
67.4-3685.853325,501,861.113291
-46.618733,24,862.844399
14.193949,30,865.028062
55.131778,24,866.735303
63.361146,23,868.362262
32.351254,32,870.606632
-56.494843,24,872.347958
128.828132,31,874.563176
65.935109,23,876.201577
69.716261,25,877.968789
54.083656,25,879.996893
111.357013,33,882.585057
44.866082,25,884.366839
-55.789784,24,886.132215
-175.743669,26,889.367623
48.745661,24,891.363411
-39.282815,23,893.089948
23.943329,30,895.397746
14.631715,31,897.700563
63.584664,25,899.639376
-80.190317,32,902.10412
60.500138,23,903.815166
62.303956,23,905.449327
57.556622,23,907.131292
58.468418,24,908.86674
60.936261,23,910.523839
63.617164,23,912.269586
61.531941,23,913.931141
73.606371,23,915.54633
61.660588,25,917.309017
-41.425656,23,919.011638
-29.474465,2-5105.035802,501,942.33232
-41.008624,24,944.376966
61.189984,23,946.432283
66.021829,23,948.419256
-7.010043,33,951.2229
28.286922,25,953.402784
64.330004,24,955.591099
37.258686,23,957.534893
59.596175,24,959.427403
43.919569,23,961.271191
58.83932,23,963.0685
57.428297,24,964.925046
6.743635,33,967.511527
56.401707,25,969.488993
55.012533,23,975.290512
5.74953,30,977.690748
-57.648064,23,979.444591
55.018891,24,981.379689
-64.640484,24,983.245957
57.91987,23,984.962826
65.905864,23,986.742731
62.256485,23,988.5172
-61.413005,25,990.479487
64.064246,24,994.098899
63.367047,24,995.879135
61.864543,25,997.727892
-45.42852,24,999.609996
42.577827,26,1001.967338
67.37855,23,1004.331553
63.034838,25,1006.637357
-96.411538,32,1009.361394
-105.915426,32,1012.161804
55.542341,23,1014.155006
69.387289,22,1016.09322
56.558658,25,1018.245807
-51.546147,25,1020.391049
61.627232,25,1022.615964
52.108069,26,1024.854481
60.783406,24,1027.116201
-50.414399,24,1029.439445
42.81982,25,1031.776742
-51.321519,25,1034.138695
63.078527,25,1036.811559
-54.052946,25,1039.426247
88.044429,32,1042.958302
60.688753,24,1045.721898
649.296205,98,1057.239824
51.649609,25,1059.899732
65.409505,23,1062.358991
55.196577,25,1064.78566
-56.37144,25,1067.163044
-54.324452,25,1069.878571
114.759352,31,1073.059249
62.488215,25,1075.632045
64.957413,24,1077.795513
59.524935,25,1080.004028
-51.547558,24,1082.41317
479.808698,92,1091.801882
57.980808,25,1094.609325
57.798116,24,1097.159735
54.419604,25,1099.799809
59.212338,24,1102.291992
-47.901156,23,1104.650521
54.711883,23,1106.947033
52.36429,24,1109.346939
-102.70113,31,1112.532204
55.99931,25,1115.24224
52.064653,24,1119.63853
59.832624,24,1122.501718
62.46259,24,1125.29213
5.72645,31,1128.833636
60.962924,23,1131.613364
-58.361997,26,1134.664022
50.396187,26,1137.77602
-52.23667,25,1140.911295
-53.652774,24,1144.151831
51.432147,24,1146.967285
-54.67968,24,1149.8335
59.763423,25,1152.85577
63.468155,24,1155.723467
-54.948724,25,1158.612242
-169.146228,33,1162.22651
57.967169,23,1164.803978
60.642087,25,1167.593374
-56.689763,24,1169.728871
62.867234,24,1171.912144
-49.856078,23,1173.883349
-48.155127,24,1175.872274
-48.82167,24,1178.069944
34.714542,30,1181.162714
277819,25,1165.272237
-50.616105,25,1167.936529
70.214372,22,1169.91838
-4.742759,31,1172.644559
55.897474,22,1174.470689
56.342933,25,1176.626638
-52.389645,25,1179.078403
53.993051,23,1181.512784
611851
64.701839,23,1124.331632
63.87195,22,1126.910939
-58.36815,27,1130.024192
-48.142483,23,1132.757876
-9.904662,34,1136.736044
-52.426582,25,1139.944404
64.194617,24,1143.167489
65.850564,23,1145.930685
48.556236,24,1148.747553
51.271898,23,1151.51407
69.834445,24,1154.40309
10.302526,33,1158.268746
65.834153,23,1160.843412
-58.76543,24,1163.46187
64.262827,23,1166.042384
53.291588,24,1168.457008
63.66395,23,1170.547228
57.385114,25,1172.750434
-49.930426,23,1174.633984
-1.862184,32,1177.503796
57.628701,23,1179.871483
-58.182467,24,1182.371568
70.829382
538.268118,90,1178.767176
41.726864,24,1181.268641
802
-55.386893,24,1170.603233
68.367597,24,1172.715321
-62.670059,25,1174.724059
63.196985,24,1176.820924
-45.850535,24,1179.333019
-9.356933,32,1182.647066
8
9.363666
70.41643,124.638913,32,1151.362378,262.978835,23,1155.024218,271.398093,23,11-41.246783,31,1109.765612
-457.6678,3-4016.562006,501,1168.850724
-71.479971,24,1171.010329
55.552447,24,1173.118136
62.494013,23,1174.904868
61.248321,23,1176.913779
-51.666666,26,1179.630512
63.456422,23,1182.016606
135.106837
72.388025,22,1137.788518
74.463752,24,1140.754434
62.909838,22,1143.792122
48.900545,24,1146.605496
58.741157,24,1149.453709
61.649316,23,1152.200195
56.976428,24,1155.094603
65.636345,22,1157.640067
-57.408771,24,1160.350655
97.572882,31,1163.796109
74.45802,22,1166.296019
55.752413,23,1168.520185
-56.992099,23,1170.601919
-56.688749,24,1172.71303
23.811797,31,1175.272336
109.681664,30,1178.058481
-52.920677,26,1180.71205
63.702057,26,1183.439589
